lakeid,year4,sampledate,larger_group,total_biomass
CB,2002,2002-07-17,ROTIFERA,0.34867144050388643
CB,2002,2002-08-13,CLADOCERA,14.160543357788182
CB,2002,2002-08-13,COPEPODA,69.282885022116
CB,2002,2002-08-13,ROTIFERA,1.1783585662128322
CB,2002,2002-10-28,CLADOCERA,100.78569292617556
CB,2002,2002-10-28,COPEPODA,83.90626382206906
CB,2002,2002-10-28,ROTIFERA,1.0612122526776737
CB,2003,2003-02-20,COPEPODA,7.37388638947884
CB,2003,2003-02-20,ROTIFERA,0.6521444053977364
CB,2003,2003-05-01,CLADOCERA,2.891042865786336
CB,2003,2003-05-01,COPEPODA,21.260203968441395
CB,2003,2003-05-01,ROTIFERA,0.25806447209151107
CB,2003,2003-05-27,CLADOCERA,120.56754906038665
CB,2003,2003-05-27,COPEPODA,113.3696033806816
CB,2003,2003-05-27,ROTIFERA,2.2595285225198016
CB,2003,2003-06-24,CLADOCERA,81.58359855527361
CB,2003,2003-06-24,COPEPODA,97.22065004129814
CB,2003,2003-06-24,ROTIFERA,5.629742351723481
CB,2003,2003-07-22,CLADOCERA,146.96557370368515
CB,2003,2003-07-22,COPEPODA,195.1053647032388
CB,2003,2003-07-22,ROTIFERA,4.804735172857277
CB,2003,2003-08-18,CLADOCERA,29.403763159237304
CB,2003,2003-08-18,COPEPODA,369.1582534439449
CB,2003,2003-08-18,ROTIFERA,4.985567206841942
CB,2003,2003-09-18,CLADOCERA,35.07922584768728
CB,2003,2003-09-18,COPEPODA,87.74467430087145
CB,2003,2003-09-18,ROTIFERA,1.443322519354184
CB,2003,2003-10-15,CLADOCERA,24.710866364078747
CB,2003,2003-10-15,COPEPODA,39.82473999344507
CB,2003,2003-10-15,ROTIFERA,3.3186970867935663
CB,2003,2003-11-06,CLADOCERA,3.187447293375366
CB,2003,2003-11-06,COPEPODA,17.376583921330198
CB,2003,2003-11-06,ROTIFERA,3.4789638836881935
CB,2004,2004-02-27,CLADOCERA,26.785063230460793
CB,2004,2004-02-27,COPEPODA,1.7989388090273797
CB,2004,2004-02-27,ROTIFERA,10.190409326722888
CB,2004,2004-04-28,CLADOCERA,1.043573892095875
CB,2004,2004-04-28,COPEPODA,28.33983367985489
CB,2004,2004-04-28,ROTIFERA,1.2720240045769404
CB,2004,2004-05-27,CLADOCERA,8.27088871268537
CB,2004,2004-05-27,COPEPODA,120.61481816813347
CB,2004,2004-05-27,ROTIFERA,17.78772105306465
CB,2004,2004-06-23,CLADOCERA,217.40562601446865
CB,2004,2004-06-23,COPEPODA,192.11379720444998
CB,2004,2004-06-23,ROTIFERA,43.55362041799839
CB,2004,2004-07-20,CLADOCERA,71.24906848040287
CB,2004,2004-07-20,COPEPODA,327.1973546412944
CB,2004,2004-07-20,ROTIFERA,3.026213026796455
CB,2004,2004-08-18,CLADOCERA,35.39882175736596
CB,2004,2004-08-18,COPEPODA,132.03701052657988
CB,2004,2004-08-18,ROTIFERA,1.0891921528193078
CB,2004,2004-09-14,CLADOCERA,33.093598059184416
CB,2004,2004-09-14,COPEPODA,107.4777567094419
CB,2004,2004-09-14,ROTIFERA,4.0608449550743995
CB,2004,2004-10-13,CLADOCERA,23.066974123309645
CB,2004,2004-10-13,COPEPODA,44.267021559692814
CB,2004,2004-10-13,ROTIFERA,1.209583989410602
CB,2004,2004-11-08,CLADOCERA,4.4241849205891635
CB,2004,2004-11-08,COPEPODA,2.6976175244526552
CB,2004,2004-11-08,ROTIFERA,0.5895252372622666
CB,2005,2005-02-28,COPEPODA,0.8848663667374608
CB,2005,2005-02-28,ROTIFERA,0.029476308243435785
CB,2005,2005-04-18,CLADOCERA,1.8679626353034946
CB,2005,2005-04-18,COPEPODA,58.15624450278737
CB,2005,2005-04-18,ROTIFERA,0.03891775782368311
CB,2005,2005-05-17,CLADOCERA,5.30578242626538
CB,2005,2005-05-17,COPEPODA,29.794256811097
CB,2005,2005-05-17,ROTIFERA,2.9689372898120636
CB,2005,2005-06-15,CLADOCERA,107.16946704414661
CB,2005,2005-06-15,COPEPODA,94.36664466389702
CB,2005,2005-06-15,ROTIFERA,9.77973241596097
CB,2005,2005-07-13,CLADOCERA,13.709418838578552
CB,2005,2005-07-13,COPEPODA,167.01666620937138
CB,2005,2005-07-13,ROTIFERA,0.8831460504498277
CB,2005,2005-08-09,CLADOCERA,308.6694256824538
CB,2005,2005-08-09,COPEPODA,212.0597082031499
CB,2005,2005-08-09,ROTIFERA,0.6300647577134425
CB,2005,2005-09-07,CLADOCERA,120.97478021056509
CB,2005,2005-09-07,COPEPODA,165.56469720230254
CB,2005,2005-09-07,ROTIFERA,0.9835002962168213
CB,2005,2005-10-06,CLADOCERA,260.05047079247345
CB,2005,2005-10-06,COPEPODA,61.28554329938838
CB,2005,2005-10-06,ROTIFERA,2.152666438074233
CB,2005,2005-11-08,CLADOCERA,8.970906999101755
CB,2005,2005-11-08,COPEPODA,0.1147157979740602
CB,2005,2005-11-08,ROTIFERA,1.6334826827258648
CB,2006,2006-02-23,ROTIFERA,5.563271070559037
CB,2006,2006-04-18,CLADOCERA,3.8638439444473205
CB,2006,2006-04-18,COPEPODA,31.2437716939925
CB,2006,2006-04-18,ROTIFERA,2.9512811534598393
CB,2006,2006-05-17,CLADOCERA,36.86604798156615
CB,2006,2006-05-17,COPEPODA,65.3397750309102
CB,2006,2006-05-17,ROTIFERA,15.3615896
CB,2006,2006-06-13,CLADOCERA,8.687271705707463
CB,2006,2006-06-13,COPEPODA,17.719073465146366
CB,2006,2006-06-13,ROTIFERA,42.70798616
CB,2006,2006-07-12,CLADOCERA,487.02114551034293
CB,2006,2006-07-12,COPEPODA,378.1527861678082
CB,2006,2006-07-12,ROTIFERA,1.3738691241795615
CB,2006,2006-08-07,CLADOCERA,78.34961225053895
CB,2006,2006-08-07,COPEPODA,223.70841110826024
CB,2006,2006-08-07,ROTIFERA,2.1866829182523273
CB,2006,2006-09-07,CLADOCERA,126.08455988400148
CB,2006,2006-09-07,COPEPODA,365.32536627529157
CB,2006,2006-09-07,ROTIFERA,1.7408527999999999
CB,2006,2006-10-03,CLADOCERA,201.8435020867207
CB,2006,2006-10-03,COPEPODA,33.101541451213315
CB,2006,2006-10-03,ROTIFERA,0.5108200292130328
CB,2006,2006-10-26,CLADOCERA,70.82846760649728
CB,2006,2006-10-26,COPEPODA,14.935148004860507
CB,2006,2006-10-26,ROTIFERA,0.7698589378335229
CB,2007,2007-02-21,CLADOCERA,108.29590494719147
CB,2007,2007-02-21,COPEPODA,5.176346359863002
CB,2007,2007-02-21,ROTIFERA,27.297324458162137
CB,2007,2007-04-23,CLADOCERA,6.57555537541858
CB,2007,2007-04-23,COPEPODA,113.40271719096089
CB,2007,2007-04-23,ROTIFERA,16.80403224234654
CB,2007,2007-05-23,CLADOCERA,46.839768585289995
CB,2007,2007-05-23,COPEPODA,208.98104232610308
CB,2007,2007-05-23,ROTIFERA,4.006936883944615
CB,2007,2007-06-18,CLADOCERA,172.2283754851535
CB,2007,2007-06-18,COPEPODA,160.20898750823105
CB,2007,2007-06-18,ROTIFERA,2.5411423989385833
CB,2007,2007-07-18,CLADOCERA,64.19078649967922
CB,2007,2007-07-18,COPEPODA,155.7216196782496
CB,2007,2007-07-18,ROTIFERA,4.439763271644845
CB,2007,2007-08-14,CLADOCERA,13.522200552199424
CB,2007,2007-08-14,COPEPODA,75.88160316160419
CB,2007,2007-08-14,ROTIFERA,3.0486272213690717
CB,2007,2007-09-10,CLADOCERA,35.92129656404198
CB,2007,2007-09-10,COPEPODA,333.54746670911226
CB,2007,2007-09-10,ROTIFERA,3.7890642820773284
CB,2007,2007-10-10,CLADOCERA,46.3247821969783
CB,2007,2007-10-10,COPEPODA,166.55426330390955
CB,2007,2007-10-10,ROTIFERA,6.970673608133788
CB,2007,2007-11-08,CLADOCERA,4.3444318380383695
CB,2007,2007-11-08,COPEPODA,17.44342956613241
CB,2007,2007-11-08,ROTIFERA,2.4953145545529427
CB,2008,2008-02-25,ROTIFERA,4.3739999999999995e-4
CB,2008,2008-05-06,COPEPODA,24.80947938000871
CB,2008,2008-05-06,ROTIFERA,0.014968520610418897
CB,2008,2008-05-20,CLADOCERA,3.214533325135303
CB,2008,2008-05-20,COPEPODA,136.46548965440877
CB,2008,2008-05-20,ROTIFERA,1.5460248347457335
CB,2008,2008-07-02,CLADOCERA,2.0666167518344754
CB,2008,2008-07-02,COPEPODA,54.68726310867028
CB,2008,2008-07-02,ROTIFERA,2.7170290714824747
CB,2008,2008-07-29,CLADOCERA,93.14141387154669
CB,2008,2008-07-29,COPEPODA,189.6951618628781
CB,2008,2008-07-29,ROTIFERA,1.6321568948745853
CB,2008,2008-08-27,CLADOCERA,61.384297507725044
CB,2008,2008-08-27,COPEPODA,69.78099964355299
CB,2008,2008-08-27,ROTIFERA,0.3209868639176316
CB,2008,2008-09-25,CLADOCERA,56.52550839709845
CB,2008,2008-09-25,COPEPODA,71.76377141247855
CB,2008,2008-09-25,ROTIFERA,1.2042106258963672
CB,2008,2008-10-22,CLADOCERA,61.21514787497638
CB,2008,2008-10-22,COPEPODA,11.535197955696173
CB,2008,2008-10-22,ROTIFERA,4.045566274376267
CB,2008,2008-11-06,CLADOCERA,99.45371608133993
CB,2008,2008-11-06,COPEPODA,21.885785931311116
CB,2008,2008-11-06,ROTIFERA,1.6044006119102017
CB,2009,2009-02-17,CLADOCERA,4.083602812304873
CB,2009,2009-02-17,COPEPODA,9.672195607671725
CB,2009,2009-02-17,ROTIFERA,7.687198576505955
CB,2009,2009-04-27,CLADOCERA,3.223230051732274
CB,2009,2009-04-27,COPEPODA,106.03946016837432
CB,2009,2009-04-27,ROTIFERA,10.099121143987084
CB,2009,2009-05-27,CLADOCERA,4.73312712762316
CB,2009,2009-05-27,COPEPODA,79.62661947730538
CB,2009,2009-05-27,ROTIFERA,40.12791553251521
CB,2009,2009-06-23,CLADOCERA,13.14706029901452
CB,2009,2009-06-23,COPEPODA,75.2571584921536
CB,2009,2009-06-23,ROTIFERA,1.8124791607185529
CB,2009,2009-07-22,CLADOCERA,27.642426715813883
CB,2009,2009-07-22,COPEPODA,62.010281589302714
CB,2009,2009-07-22,ROTIFERA,0.35654917138337694
CB,2009,2009-08-18,CLADOCERA,133.39821240541644
CB,2009,2009-08-18,COPEPODA,126.35809877033505
CB,2009,2009-08-18,ROTIFERA,1.5833241794523503
CB,2009,2009-09-16,CLADOCERA,206.58967569068508
CB,2009,2009-09-16,COPEPODA,171.17309127206818
CB,2009,2009-09-16,ROTIFERA,1.358858879212164
CB,2009,2009-10-13,CLADOCERA,136.79914164554674
CB,2009,2009-10-13,COPEPODA,9.732651727170179
CB,2009,2009-10-13,ROTIFERA,9.175566336957369
CB,2009,2009-11-09,CLADOCERA,85.34696345984331
CB,2009,2009-11-09,COPEPODA,1.0641918632033347
CB,2009,2009-11-09,ROTIFERA,2.516232192079063
CB,2010,2010-02-22,CLADOCERA,1157.0207968197142
CB,2010,2010-02-22,COPEPODA,5.250672837173229
CB,2010,2010-02-22,ROTIFERA,7.180767562427613
CB,2010,2010-04-14,CLADOCERA,8.03474172721854
CB,2010,2010-04-14,COPEPODA,40.50533048700157
CB,2010,2010-04-14,ROTIFERA,10.532467808924782
CB,2010,2010-05-11,CLADOCERA,74.80476123183551
CB,2010,2010-05-11,COPEPODA,10.800010798486236
CB,2010,2010-05-11,ROTIFERA,7.941088142194667
CB,2010,2010-06-08,CLADOCERA,49.44405534167824
CB,2010,2010-06-08,COPEPODA,119.9679867315996
CB,2010,2010-06-08,ROTIFERA,10.77659548714875
CB,2010,2010-07-06,CLADOCERA,282.05972368820267
CB,2010,2010-07-06,COPEPODA,193.51551441802354
CB,2010,2010-07-06,ROTIFERA,0.7809707241508973
CB,2010,2010-08-04,CLADOCERA,7.790902773929748
CB,2010,2010-08-04,COPEPODA,191.67605214946533
CB,2010,2010-08-04,ROTIFERA,1.3768356096381322
CB,2010,2010-09-02,CLADOCERA,2.258953907832197
CB,2010,2010-09-02,COPEPODA,109.14334637278085
CB,2010,2010-09-02,ROTIFERA,0.3988565758109762
CB,2010,2010-09-27,CLADOCERA,10.87631979366867
CB,2010,2010-09-27,COPEPODA,378.38977044303874
CB,2010,2010-09-27,ROTIFERA,5.45396875197
CB,2010,2010-11-12,CLADOCERA,15.154352995452976
CB,2010,2010-11-12,COPEPODA,89.98989011143287
CB,2010,2010-11-12,ROTIFERA,4.6603071494945665
CB,2011,2011-02-17,ROTIFERA,0.7445273822927773
CB,2011,2011-05-02,CLADOCERA,0.4870011496447417
CB,2011,2011-05-02,COPEPODA,3.3726444604373698
CB,2011,2011-05-02,ROTIFERA,0.5328090195616024
CB,2011,2011-06-02,CLADOCERA,7.54325410891159
CB,2011,2011-06-02,COPEPODA,38.48703917597783
CB,2011,2011-06-02,ROTIFERA,1.5050660235715752
CB,2011,2011-06-29,CLADOCERA,52.23079446548457
CB,2011,2011-06-29,COPEPODA,47.67074655287072
CB,2011,2011-06-29,ROTIFERA,7.288677523988298
CB,2011,2011-07-26,CLADOCERA,240.58982978402508
CB,2011,2011-07-26,COPEPODA,397.1385496110262
CB,2011,2011-07-26,ROTIFERA,3.996861055712191
CB,2011,2011-08-24,CLADOCERA,95.1258508496548
CB,2011,2011-08-24,COPEPODA,204.31762471627363
CB,2011,2011-08-24,ROTIFERA,0.8341122972430665
CB,2011,2011-09-21,CLADOCERA,21.6843199432095
CB,2011,2011-09-21,COPEPODA,174.5148377670484
CB,2011,2011-09-21,ROTIFERA,0.9804016421440589
CB,2011,2011-10-19,CLADOCERA,37.69089921458518
CB,2011,2011-10-19,COPEPODA,86.49328660401333
CB,2011,2011-10-19,ROTIFERA,3.124342731834258
CB,2011,2011-11-08,CLADOCERA,0.264726273834672
CB,2011,2011-11-08,COPEPODA,19.075432397879336
CB,2011,2011-11-08,ROTIFERA,0.22550372589511786
CB,2012,2012-02-22,CLADOCERA,118.10807585067636
CB,2012,2012-02-22,COPEPODA,84.88810656889115
CB,2012,2012-02-22,ROTIFERA,2.199027282676995
CB,2012,2012-04-04,CLADOCERA,13.849157498547445
CB,2012,2012-04-04,COPEPODA,103.9525950610681
CB,2012,2012-04-04,ROTIFERA,1.7052019071171636
CB,2012,2012-05-01,CLADOCERA,61.71609289142258
CB,2012,2012-05-01,COPEPODA,86.62724412147041
CB,2012,2012-05-01,ROTIFERA,3.2478654071094257
CB,2012,2012-05-30,CLADOCERA,42.23358479136574
CB,2012,2012-05-30,COPEPODA,162.71429671116806
CB,2012,2012-05-30,ROTIFERA,13.618912302039321
CB,2012,2012-06-27,CLADOCERA,132.31543468282058
CB,2012,2012-06-27,COPEPODA,150.35805804400906
CB,2012,2012-06-27,ROTIFERA,2.0104810454221007
CB,2012,2012-07-24,CLADOCERA,14.565664149371036
CB,2012,2012-07-24,COPEPODA,7.62103312548796
CB,2012,2012-07-24,ROTIFERA,0.6365578541402271
CB,2012,2012-08-22,CLADOCERA,22.87090703209053
CB,2012,2012-08-22,COPEPODA,57.72308997913927
CB,2012,2012-08-22,ROTIFERA,5.967138486992428
CB,2012,2012-09-18,CLADOCERA,115.60656797918277
CB,2012,2012-09-18,COPEPODA,18.98833632206676
CB,2012,2012-09-18,ROTIFERA,1.645879711772832
CB,2012,2012-10-17,CLADOCERA,175.49586599415593
CB,2012,2012-10-17,COPEPODA,60.23520852024485
CB,2012,2012-10-17,ROTIFERA,2.8862580963774054
CB,2012,2012-11-05,CLADOCERA,11.987324143841402
CB,2012,2012-11-05,COPEPODA,37.1338802306006
CB,2012,2012-11-05,ROTIFERA,1.7387463161244612
CB,2013,2013-02-18,CLADOCERA,1.8264135440826241
CB,2013,2013-02-18,COPEPODA,41.249124838264954
CB,2013,2013-02-18,ROTIFERA,17.07670946706324
CB,2013,2013-05-13,CLADOCERA,3.5050898340457763
CB,2013,2013-05-13,COPEPODA,1.8469243473823693
CB,2013,2013-05-13,ROTIFERA,1.156738344649409
CB,2013,2013-06-11,COPEPODA,4.433894570546178
CB,2013,2013-06-11,ROTIFERA,1.8538703207743277
CB,2013,2013-07-09,CLADOCERA,172.25042712889334
CB,2013,2013-07-09,COPEPODA,97.15654446338202
CB,2013,2013-07-09,ROTIFERA,3.740254647852609
CB,2013,2013-08-05,CLADOCERA,102.99568849776252
CB,2013,2013-08-05,COPEPODA,25.181322107840536
CB,2013,2013-08-05,ROTIFERA,0.40676290870673965
CB,2013,2013-09-05,CLADOCERA,196.50349867915165
CB,2013,2013-09-05,COPEPODA,94.12469213216725
CB,2013,2013-09-05,ROTIFERA,1.5455708661524143
CB,2013,2013-10-03,CLADOCERA,160.51647267683376
CB,2013,2013-10-03,COPEPODA,70.91238454069078
CB,2013,2013-10-03,ROTIFERA,1.2657088656682947
CB,2013,2013-11-07,COPEPODA,7.4451263025857095
CB,2013,2013-11-07,ROTIFERA,0.648421596996346
CB,2014,2014-02-20,CLADOCERA,0.5745546767418068
CB,2014,2014-02-20,COPEPODA,18.536769214611923
CB,2014,2014-02-20,ROTIFERA,4.106401214404918
CB,2014,2014-05-21,CLADOCERA,11.739332413713846
CB,2014,2014-05-21,COPEPODA,29.777565134392084
CB,2014,2014-05-21,ROTIFERA,0.369593707233575
CB,2014,2014-06-18,CLADOCERA,35.33192290018547
CB,2014,2014-06-18,COPEPODA,80.20692090679931
CB,2014,2014-06-18,ROTIFERA,1.9710226328767038
CB,2014,2014-07-15,CLADOCERA,170.7230012938485
CB,2014,2014-07-15,COPEPODA,159.35815097346014
CB,2014,2014-07-15,ROTIFERA,0.6875727927868617
CB,2014,2014-08-13,CLADOCERA,185.180315091868
CB,2014,2014-08-13,COPEPODA,252.5413647551183
CB,2014,2014-08-13,ROTIFERA,1.044784121797376
CB,2014,2014-09-10,CLADOCERA,236.51340964842052
CB,2014,2014-09-10,COPEPODA,91.74587250882949
CB,2014,2014-09-10,ROTIFERA,0.9484660796890944
CB,2014,2014-10-08,CLADOCERA,175.7107556540135
CB,2014,2014-10-08,COPEPODA,5.793807724442327
CB,2014,2014-10-08,ROTIFERA,1.413544797756307
CB,2014,2014-11-04,CLADOCERA,132.55947480881485
CB,2014,2014-11-04,COPEPODA,2.457290266553363
CB,2014,2014-11-04,ROTIFERA,2.5184158818811837
CB,2015,2015-03-06,COPEPODA,2.003601361146482
CB,2015,2015-03-06,ROTIFERA,3.362811338715042
CB,2015,2015-04-20,CLADOCERA,8.828579394890058
CB,2015,2015-04-20,COPEPODA,305.3051295952757
CB,2015,2015-04-20,ROTIFERA,2.3913559562798135
CB,2015,2015-05-20,CLADOCERA,21.981543887368442
CB,2015,2015-05-20,COPEPODA,21.341856048981526
CB,2015,2015-05-20,ROTIFERA,7.212763222563387
CB,2015,2015-06-16,CLADOCERA,104.97074523725105
CB,2015,2015-06-16,COPEPODA,215.83675776354787
CB,2015,2015-06-16,ROTIFERA,2.962358201209737
CB,2015,2015-07-14,CLADOCERA,131.96730054360486
CB,2015,2015-07-14,COPEPODA,161.3297801906576
CB,2015,2015-07-14,ROTIFERA,1.0057818946171575
CB,2015,2015-08-12,CLADOCERA,126.2876159923823
CB,2015,2015-08-12,COPEPODA,358.26410685068464
CB,2015,2015-08-12,ROTIFERA,0.9066887012845678
CB,2015,2015-09-09,CLADOCERA,121.42946880637878
CB,2015,2015-09-09,COPEPODA,58.92004166158225
CB,2015,2015-09-09,ROTIFERA,0.4199375213624757
CB,2015,2015-10-07,CLADOCERA,87.50353434087731
CB,2015,2015-10-07,COPEPODA,97.75590849119577
CB,2015,2015-10-07,ROTIFERA,0.9137288226280932
CB,2015,2015-11-09,CLADOCERA,263.69491851373516
CB,2015,2015-11-09,COPEPODA,21.969445747993657
CB,2015,2015-11-09,ROTIFERA,2.301258658747104
CB,2016,2016-02-24,CLADOCERA,148.54830158538675
CB,2016,2016-02-24,COPEPODA,10.529139151989007
CB,2016,2016-02-24,ROTIFERA,7.745134695694064
CB,2016,2016-04-22,CLADOCERA,9.6296331054832809
CB,2016,2016-04-22,COPEPODA,107.75126642018353
CB,2016,2016-04-22,ROTIFERA,7.074005224025235
CB,2016,2016-05-25,CLADOCERA,98.82135603383043
CB,2016,2016-05-25,COPEPODA,176.85145117738676
CB,2016,2016-05-25,ROTIFERA,3.884459713430801
CB,2016,2016-06-21,CLADOCERA,104.6840672087384
CB,2016,2016-06-21,COPEPODA,161.2065223839299
CB,2016,2016-06-21,ROTIFERA,1.3898815608578985
CB,2016,2016-07-21,CLADOCERA,197.89683119387732
CB,2016,2016-07-21,COPEPODA,346.5373127696528
CB,2016,2016-07-21,ROTIFERA,4.731064309560699
CB,2016,2016-08-17,CLADOCERA,162.26015393863455
CB,2016,2016-08-17,COPEPODA,466.57757364820037
CB,2016,2016-08-17,ROTIFERA,2.5467488111377983
CB,2016,2016-09-13,CLADOCERA,237.6861174423254
CB,2016,2016-09-13,COPEPODA,494.86785805009396
CB,2016,2016-09-13,ROTIFERA,0.7038877385784361
CB,2016,2016-10-12,CLADOCERA,473.05598418979037
CB,2016,2016-10-12,COPEPODA,44.877386225904516
CB,2016,2016-10-12,ROTIFERA,2.7639827892367195
CB,2016,2016-11-10,CLADOCERA,106.42859329541719
CB,2016,2016-11-10,COPEPODA,8.909144551649817
CB,2016,2016-11-10,ROTIFERA,1.7909849035704344
CB,2017,2017-02-23,CLADOCERA,147.5105756595274
CB,2017,2017-02-23,COPEPODA,2.4854990983985497
CB,2017,2017-02-23,ROTIFERA,9.043338505530599
CB,2017,2017-04-18,CLADOCERA,5.879085637806787
CB,2017,2017-04-18,COPEPODA,120.5801100927593
CB,2017,2017-04-18,ROTIFERA,2.5599821217830243
CB,2017,2017-05-18,CLADOCERA,5.792439887081123
CB,2017,2017-05-18,COPEPODA,300.6743747792821
CB,2017,2017-05-18,ROTIFERA,0.026635442540199474
CB,2017,2017-06-14,CLADOCERA,32.00844018673979
CB,2017,2017-06-14,COPEPODA,227.91928298519412
CB,2017,2017-06-14,ROTIFERA,0.10846459199674335
CB,2017,2017-07-11,CLADOCERA,156.74128778340716
CB,2017,2017-07-11,COPEPODA,181.6683723189164
CB,2017,2017-07-11,ROTIFERA,2.566158039978702
CB,2017,2017-08-09,CLADOCERA,159.2804286289351
CB,2017,2017-08-09,COPEPODA,91.16137049490652
CB,2017,2017-08-09,ROTIFERA,1.9014600651778077
CB,2017,2017-09-07,CLADOCERA,63.99694321650443
CB,2017,2017-09-07,COPEPODA,16.873122728220903
CB,2017,2017-09-07,ROTIFERA,0.6172561671470156
CB,2017,2017-10-03,CLADOCERA,150.3200323278411
CB,2017,2017-10-03,COPEPODA,235.9558581149158
CB,2017,2017-10-03,ROTIFERA,0.7163414065983978
CB,2017,2017-11-06,CLADOCERA,70.59552659207694
CB,2017,2017-11-06,ROTIFERA,0.7418802063733798
CB,2018,2018-02-23,ROTIFERA,1.7502866621223991
CB,2018,2018-05-14,CLADOCERA,1.0827899286574363
CB,2018,2018-05-14,COPEPODA,88.76464040456165
CB,2018,2018-05-14,ROTIFERA,0.325927576608967
CB,2018,2018-06-13,CLADOCERA,54.976585342105516
CB,2018,2018-06-13,COPEPODA,454.23633326711064
CB,2018,2018-06-13,ROTIFERA,1.9897487464666639
CB,2018,2018-07-09,CLADOCERA,235.70912167484502
CB,2018,2018-07-09,COPEPODA,575.6915569137893
CB,2018,2018-07-09,ROTIFERA,1.487506831019744
CB,2018,2018-08-07,CLADOCERA,46.09816923089833
CB,2018,2018-08-07,COPEPODA,350.28455954375664
CB,2018,2018-08-07,ROTIFERA,2.466988663521271
CB,2018,2018-09-05,CLADOCERA,9.38609976428766
CB,2018,2018-09-05,COPEPODA,1.8822478307924548
CB,2018,2018-09-05,ROTIFERA,0.49405400293427126
CB,2018,2018-10-03,CLADOCERA,1085.771572736856
CB,2018,2018-10-03,COPEPODA,265.5172412115082
CB,2018,2018-10-03,ROTIFERA,3.1822546270875445
CB,2018,2018-11-05,CLADOCERA,189.60179239293046
CB,2018,2018-11-05,COPEPODA,11.066797066551782
CB,2018,2018-11-05,ROTIFERA,0.5483166314365712
CB,2019,2019-02-23,CLADOCERA,4.870011496447416
CB,2019,2019-02-23,COPEPODA,3.52938092971175
CB,2019,2019-02-23,ROTIFERA,4.408856389215717
CB,2019,2019-05-06,CLADOCERA,22.11305525089172
CB,2019,2019-05-06,COPEPODA,22.110884110260212
CB,2019,2019-05-06,ROTIFERA,0.7577593877257847
CB,2019,2019-06-05,CLADOCERA,48.38542062545158
CB,2019,2019-06-05,COPEPODA,26.6169646359054
CB,2019,2019-06-05,ROTIFERA,0.29314105845728644
CB,2019,2019-07-01,CLADOCERA,113.7109833754616
CB,2019,2019-07-01,COPEPODA,192.9512016295834
CB,2019,2019-07-01,ROTIFERA,1.0647050130694236
CB,2019,2019-07-30,CLADOCERA,206.0210382201352
CB,2019,2019-07-30,COPEPODA,246.13269285685348
CB,2019,2019-07-30,ROTIFERA,1.6149880203201576
CB,2019,2019-08-28,CLADOCERA,15.636450071988524
CB,2019,2019-08-28,COPEPODA,0.12045158787276321
CB,2019,2019-08-28,ROTIFERA,1.5007635516140203
CB,2019,2019-09-25,CLADOCERA,47.910686347218785
CB,2019,2019-09-25,COPEPODA,0.16060211716368428
CB,2019,2019-09-25,ROTIFERA,0.4230604478294842
CB,2019,2019-10-22,CLADOCERA,45.08131069094591
CB,2019,2019-10-22,COPEPODA,19.78841721588869
CB,2019,2019-10-22,ROTIFERA,8.591364296405631
CB,2019,2019-11-04,CLADOCERA,33.23630563329391
CB,2019,2019-11-04,COPEPODA,6.6270614079405545
CB,2019,2019-11-04,ROTIFERA,5.088469969201051
CR,1981,1981-04-23,COPEPODA,39.23625353587321
CR,1981,1981-04-23,ROTIFERA,0.13321560046934786
CR,1981,1981-06-04,CLADOCERA,11.486754650460117
CR,1981,1981-06-04,COPEPODA,39.898198770804825
CR,1981,1981-06-04,ROTIFERA,3.0741766898468237
CR,1981,1981-06-16,CLADOCERA,11.70245995913829
CR,1981,1981-06-16,COPEPODA,31.669078326066664
CR,1981,1981-06-16,ROTIFERA,12.01290664748078
CR,1981,1981-07-01,CLADOCERA,15.19441886901894
CR,1981,1981-07-01,COPEPODA,134.51880361906132
CR,1981,1981-07-01,ROTIFERA,0.5592876575982987
CR,1981,1981-07-14,CLADOCERA,4.435439863607597
CR,1981,1981-07-14,COPEPODA,75.34704916172693
CR,1981,1981-07-14,ROTIFERA,0.29525536757782855
CR,1981,1981-07-27,COPEPODA,181.11032593149693
CR,1981,1981-07-27,ROTIFERA,0.34481296941126033
CR,1981,1981-08-12,COPEPODA,71.09158487535008
CR,1981,1981-08-12,ROTIFERA,0.11372920989853992
CR,1981,1981-08-25,CLADOCERA,7.346148299750207
CR,1981,1981-08-25,COPEPODA,83.7551420731582
CR,1981,1981-08-25,ROTIFERA,0.13886373272831387
CR,1981,1981-09-10,COPEPODA,176.40015181838558
CR,1981,1981-09-10,ROTIFERA,0.3562258134556091
CR,1981,1981-09-24,COPEPODA,101.28177025042018
CR,1981,1981-09-24,ROTIFERA,0.6259107274622234
CR,1981,1981-10-19,COPEPODA,31.42911457207054
CR,1981,1981-10-19,ROTIFERA,0.18960865110096126
CR,1981,1981-12-01,CLADOCERA,9.104129028384502
CR,1981,1981-12-01,COPEPODA,18.60594382469707
CR,1981,1981-12-01,ROTIFERA,0.7220816307737096
CR,1982,1982-01-22,CLADOCERA,2.5946502197270322
CR,1982,1982-01-22,COPEPODA,17.351350795388566
CR,1982,1982-01-22,ROTIFERA,0.04598169945359706
CR,1982,1982-03-01,CLADOCERA,13.431530491950443
