id,year,Var1,Value1,Var2,Value2,doy_diff
CB,1985,stratoff,297,clearwater,NA,NA
CB,1985,stratoff,297,doc,NA,NA
CB,1986,stratoff,293,clearwater,NA,NA
CB,1987,stratoff,266,clearwater,NA,NA
CB,1988,stratoff,270,clearwater,NA,NA
CB,1989,stratoff,303,clearwater,NA,NA
CB,1990,stratoff,247,clearwater,NA,NA
CB,1991,stratoff,253,clearwater,NA,NA
CB,1992,stratoff,267,clearwater,NA,NA
CB,1993,stratoff,279,clearwater,NA,NA
CB,1994,stratoff,263,clearwater,NA,NA
CB,1995,stratoff,277,clearwater,NA,NA
CB,1995,stratoff,277,daphnia,NA,NA
CB,1996,stratoff,275,clearwater,NA,NA
CB,1997,stratoff,238,clearwater,NA,NA
CB,1998,stratoff,251,clearwater,NA,NA
CB,1999,stratoff,278,clearwater,NA,NA
CB,2000,stratoff,305,clearwater,NA,NA
CB,2001,stratoff,275,clearwater,NA,NA
CB,2002,stratoff,253,clearwater,NA,NA
CB,2003,stratoff,261,clearwater,NA,NA
CB,2004,stratoff,273,clearwater,NA,NA
CB,2005,stratoff,279,clearwater,NA,NA
CB,2006,stratoff,276,clearwater,NA,NA
CB,2007,stratoff,269,clearwater,NA,NA
CB,2008,stratoff,311,clearwater,NA,NA
CB,2009,stratoff,259,clearwater,NA,NA
CB,2010,stratoff,286,clearwater,NA,NA
CB,2011,stratoff,277,clearwater,NA,NA
CB,2012,stratoff,291,clearwater,NA,NA
CB,2013,stratoff,276,clearwater,NA,NA
CB,2014,stratoff,268,clearwater,NA,NA
CB,2015,stratoff,264,clearwater,NA,NA
CR,1981,stratoff,267,clearwater,NA,NA
CR,1981,stratoff,267,doc,NA,NA
CR,1982,stratoff,278,clearwater,NA,NA
CR,1982,stratoff,278,doc,NA,NA
CR,1983,stratoff,292,clearwater,NA,NA
CR,1983,stratoff,292,doc,NA,NA
CR,1984,stratoff,290,clearwater,NA,NA
CR,1984,stratoff,290,doc,NA,NA
CR,1985,stratoff,295,clearwater,NA,NA
CR,1986,stratoff,281,clearwater,NA,NA
CR,1987,stratoff,280,clearwater,NA,NA
CR,1988,stratoff,285,clearwater,NA,NA
CR,1989,stratoff,304,clearwater,NA,NA
CR,1990,stratoff,290,clearwater,NA,NA
CR,1991,stratoff,283,clearwater,NA,NA
CR,1992,stratoff,282,clearwater,NA,NA
CR,1993,stratoff,293,clearwater,NA,NA
CR,1994,stratoff,293,clearwater,NA,NA
CR,1995,stratoff,292,clearwater,NA,NA
CR,1996,stratoff,290,clearwater,NA,NA
CR,1997,stratoff,293,clearwater,NA,NA
CR,1998,stratoff,295,clearwater,NA,NA
CR,1999,stratoff,293,clearwater,NA,NA
CR,2000,stratoff,307,clearwater,NA,NA
CR,2001,stratoff,290,clearwater,NA,NA
CR,2002,stratoff,283,clearwater,NA,NA
CR,2003,stratoff,289,clearwater,NA,NA
CR,2004,stratoff,301,clearwater,NA,NA
CR,2005,stratoff,291,clearwater,NA,NA
CR,2006,stratoff,291,clearwater,NA,NA
CR,2007,stratoff,298,clearwater,NA,NA
CR,2008,stratoff,296,clearwater,NA,NA
CR,2009,stratoff,288,clearwater,NA,NA
CR,2010,stratoff,286,clearwater,NA,NA
CR,2011,stratoff,292,clearwater,NA,NA
CR,2012,stratoff,250,clearwater,NA,NA
CR,2013,stratoff,249,clearwater,NA,NA
CR,2014,stratoff,293,clearwater,NA,NA
CR,2015,stratoff,293,clearwater,NA,NA
FI,1996,stratoff,288,iceoff,NA,NA
FI,1996,stratoff,288,clearwater,NA,NA
FI,1996,stratoff,288,daphnia,NA,NA
FI,1996,stratoff,288,chla,NA,NA
FI,1996,stratoff,288,iceon,NA,NA
FI,1997,stratoff,301,iceoff,NA,NA
FI,1997,stratoff,301,clearwater,NA,NA
FI,1997,stratoff,301,chla,NA,NA
FI,1997,stratoff,301,iceon,NA,NA
FI,1998,stratoff,299,iceoff,NA,NA
FI,1998,stratoff,299,clearwater,NA,NA
FI,1998,stratoff,299,daphnia,NA,NA
FI,1998,stratoff,299,chla,NA,NA
FI,1998,stratoff,299,iceon,NA,NA
FI,1999,stratoff,298,iceoff,NA,NA
FI,1999,stratoff,298,clearwater,NA,NA
FI,1999,stratoff,298,iceon,NA,NA
FI,2000,stratoff,297,iceoff,NA,NA
FI,2000,stratoff,297,clearwater,NA,NA
FI,2000,stratoff,297,iceon,NA,NA
FI,2001,stratoff,297,iceoff,NA,NA
FI,2001,stratoff,297,clearwater,NA,NA
FI,2001,stratoff,297,daphnia,NA,NA
FI,2001,stratoff,297,iceon,NA,NA
FI,2002,stratoff,296,iceoff,NA,NA
FI,2002,stratoff,296,clearwater,NA,NA
FI,2002,stratoff,296,iceon,NA,NA
FI,2003,stratoff,274,iceoff,NA,NA
FI,2003,stratoff,274,clearwater,NA,NA
FI,2003,stratoff,274,chla,NA,NA
FI,2003,stratoff,274,iceon,NA,NA
FI,2004,stratoff,282,iceoff,NA,NA
FI,2004,stratoff,282,clearwater,NA,NA
FI,2004,stratoff,282,daphnia,NA,NA
FI,2004,stratoff,282,chla,NA,NA
FI,2004,stratoff,282,iceon,NA,NA
FI,2005,stratoff,308,iceoff,NA,NA
FI,2005,stratoff,308,clearwater,NA,NA
FI,2005,stratoff,308,daphnia,NA,NA
FI,2005,stratoff,308,iceon,NA,NA
FI,2006,stratoff,278,iceoff,NA,NA
FI,2006,stratoff,278,clearwater,NA,NA
FI,2006,stratoff,278,daphnia,NA,NA
FI,2006,stratoff,278,iceon,NA,NA
FI,2007,stratoff,303,iceoff,NA,NA
FI,2007,stratoff,303,clearwater,NA,NA
FI,2007,stratoff,303,iceon,NA,NA
FI,2008,stratoff,284,iceoff,NA,NA
FI,2008,stratoff,284,clearwater,NA,NA
FI,2008,stratoff,284,iceon,NA,NA
FI,2009,stratoff,280,iceoff,NA,NA
FI,2009,stratoff,280,clearwater,NA,NA
FI,2009,stratoff,280,iceon,NA,NA
FI,2010,stratoff,274,iceoff,NA,NA
FI,2010,stratoff,274,clearwater,NA,NA
FI,2010,stratoff,274,iceon,NA,NA
FI,2011,stratoff,279,iceoff,NA,NA
FI,2011,stratoff,279,clearwater,NA,NA
FI,2011,stratoff,279,iceon,NA,NA
FI,2012,stratoff,284,iceoff,NA,NA
FI,2012,stratoff,284,clearwater,NA,NA
FI,2012,stratoff,284,iceon,NA,NA
FI,2013,stratoff,305,iceoff,NA,NA
FI,2013,stratoff,305,clearwater,NA,NA
FI,2013,stratoff,305,iceon,NA,NA
FI,2014,stratoff,275,iceoff,NA,NA
FI,2014,stratoff,275,clearwater,NA,NA
FI,2014,stratoff,275,iceon,NA,NA
FI,2015,stratoff,308,iceoff,NA,NA
FI,2015,stratoff,308,clearwater,NA,NA
FI,2015,stratoff,308,iceon,NA,NA
ME,1995,stratoff,284,chla,NA,NA
ME,1995,stratoff,284,doc,NA,NA
ME,1996,stratoff,290,chla,NA,NA
ME,1997,stratoff,274,chla,NA,NA
ME,1998,stratoff,300,chla,NA,NA
ME,2003,stratoff,272,chla,NA,NA
ME,2004,stratoff,279,chla,NA,NA
MO,1995,stratoff,268,chla,NA,NA
MO,1995,stratoff,268,doc,NA,NA
MO,1996,stratoff,290,chla,NA,NA
MO,1997,stratoff,273,chla,NA,NA
MO,1998,stratoff,300,chla,NA,NA
MO,2003,stratoff,273,chla,NA,NA
MO,2004,stratoff,280,chla,NA,NA
SP,1981,stratoff,292,clearwater,NA,NA
SP,1981,stratoff,292,doc,NA,NA
SP,1982,stratoff,292,clearwater,NA,NA
SP,1982,stratoff,292,doc,NA,NA
SP,1983,stratoff,306,clearwater,NA,NA
SP,1983,stratoff,306,doc,NA,NA
SP,1984,stratoff,291,clearwater,NA,NA
SP,1984,stratoff,291,doc,NA,NA
SP,1985,stratoff,296,clearwater,NA,NA
SP,1986,stratoff,294,clearwater,NA,NA
SP,1987,stratoff,293,clearwater,NA,NA
SP,1988,stratoff,298,clearwater,NA,NA
SP,1989,stratoff,305,clearwater,NA,NA
SP,1990,stratoff,289,clearwater,NA,NA
SP,1991,stratoff,280,clearwater,NA,NA
SP,1992,stratoff,294,clearwater,NA,NA
SP,1993,stratoff,291,clearwater,NA,NA
SP,1994,stratoff,305,clearwater,NA,NA
SP,1995,stratoff,304,clearwater,NA,NA
SP,1996,stratoff,289,clearwater,NA,NA
SP,1997,stratoff,297,clearwater,NA,NA
SP,1998,stratoff,293,clearwater,NA,NA
SP,1999,stratoff,292,clearwater,NA,NA
SP,2000,stratoff,306,clearwater,NA,NA
SP,2001,stratoff,302,clearwater,NA,NA
SP,2002,stratoff,297,clearwater,NA,NA
SP,2003,stratoff,301,clearwater,NA,NA
SP,2004,stratoff,299,clearwater,NA,NA
SP,2005,stratoff,290,clearwater,NA,NA
SP,2006,stratoff,292,clearwater,NA,NA
SP,2007,stratoff,296,clearwater,NA,NA
SP,2008,stratoff,294,clearwater,NA,NA
SP,2009,stratoff,302,clearwater,NA,NA
SP,2010,stratoff,299,clearwater,NA,NA
SP,2011,stratoff,304,clearwater,NA,NA
SP,2012,stratoff,278,clearwater,NA,NA
SP,2013,stratoff,302,clearwater,NA,NA
SP,2014,stratoff,294,clearwater,NA,NA
SP,2015,stratoff,294,clearwater,NA,NA
TB,1981,stratoff,269,clearwater,NA,NA
TB,1981,stratoff,269,daphnia,NA,NA
TB,1981,stratoff,269,doc,NA,NA
TB,1982,stratoff,291,clearwater,NA,NA
TB,1982,stratoff,291,doc,NA,NA
TB,1983,stratoff,292,clearwater,NA,NA
TB,1983,stratoff,292,doc,NA,NA
TB,1984,stratoff,291,clearwater,NA,NA
TB,1984,stratoff,291,doc,NA,NA
TB,1985,stratoff,296,clearwater,NA,NA
TB,1986,stratoff,296,clearwater,NA,NA
TB,1987,stratoff,292,clearwater,NA,NA
TB,1988,stratoff,285,clearwater,NA,NA
TB,1989,stratoff,303,clearwater,NA,NA
TB,1990,stratoff,289,clearwater,NA,NA
TB,1991,stratoff,301,clearwater,NA,NA
TB,1992,stratoff,279,clearwater,NA,NA
TB,1993,stratoff,292,clearwater,NA,NA
TB,1994,stratoff,305,clearwater,NA,NA
TB,1995,stratoff,290,clearwater,NA,NA
TB,1996,stratoff,291,clearwater,NA,NA
TB,1997,stratoff,294,clearwater,NA,NA
TB,1998,stratoff,292,clearwater,NA,NA
TB,1999,stratoff,279,clearwater,NA,NA
TB,2000,stratoff,304,clearwater,NA,NA
TB,2001,stratoff,320,clearwater,NA,NA
TB,2002,stratoff,280,clearwater,NA,NA
TB,2003,stratoff,287,clearwater,NA,NA
TB,2004,stratoff,300,clearwater,NA,NA
TB,2005,stratoff,292,clearwater,NA,NA
TB,2006,stratoff,275,clearwater,NA,NA
TB,2007,stratoff,297,clearwater,NA,NA
TB,2008,stratoff,295,clearwater,NA,NA
TB,2009,stratoff,285,clearwater,NA,NA
TB,2010,stratoff,299,clearwater,NA,NA
TB,2011,stratoff,291,clearwater,NA,NA
TB,2012,stratoff,290,clearwater,NA,NA
TB,2013,stratoff,288,clearwater,NA,NA
TB,2014,stratoff,293,clearwater,NA,NA
TB,2015,stratoff,293,clearwater,NA,NA
TR,1981,stratoff,294,clearwater,NA,NA
TR,1981,stratoff,294,doc,NA,NA
TR,1982,stratoff,294,clearwater,NA,NA
TR,1982,stratoff,294,doc,NA,NA
TR,1983,stratoff,291,clearwater,NA,NA
TR,1983,stratoff,291,doc,NA,NA
TR,1984,stratoff,290,clearwater,NA,NA
TR,1984,stratoff,290,doc,NA,NA
TR,1985,stratoff,294,clearwater,NA,NA
TR,1986,stratoff,293,clearwater,NA,NA
TR,1987,stratoff,292,clearwater,NA,NA
TR,1988,stratoff,286,clearwater,NA,NA
TR,1989,stratoff,306,clearwater,NA,NA
TR,1990,stratoff,288,clearwater,NA,NA
TR,1991,stratoff,282,clearwater,NA,NA
TR,1992,stratoff,293,clearwater,NA,NA
TR,1993,stratoff,291,clearwater,NA,NA
TR,1994,stratoff,304,clearwater,NA,NA
TR,1995,stratoff,291,clearwater,NA,NA
TR,1996,stratoff,289,clearwater,NA,NA
TR,1997,stratoff,296,clearwater,NA,NA
