lakeid,year4,sampledate,total_biomass,larger_group
TR,1999,1999-11-08,1.2228612019880185,DAPHNIA
TR,2000,2000-05-31,49.89250137909115,DAPHNIA
TR,2000,2000-07-25,4.266608679097662,DAPHNIA
TR,2000,2000-08-22,5.119930414917195,DAPHNIA
TR,2000,2000-11-22,18.2603225368849,DAPHNIA
TR,2001,2001-01-25,2.7429656895408256,DAPHNIA
TR,2001,2001-02-27,3.9982039593677814,DAPHNIA
TR,2001,2001-04-06,16.659183164032424,DAPHNIA
TR,2001,2001-05-02,14.660081184348533,DAPHNIA
TR,2001,2001-05-17,23.98922375620669,DAPHNIA
TR,2001,2001-05-30,22.656489103084095,DAPHNIA
TR,2001,2001-06-14,210.06860848775182,DAPHNIA
TR,2001,2001-06-27,78.63134453423304,DAPHNIA
TR,2001,2001-07-26,1.4674334423856221,DAPHNIA
TR,2001,2001-09-19,2.057224267155619,DAPHNIA
TR,2001,2001-10-18,2.7429656895408256,DAPHNIA
TR,2001,2001-11-14,3.771577823118635,DAPHNIA
TR,2002,2002-05-21,14.660081184348533,DAPHNIA
TR,2002,2002-06-19,16.930420505567156,DAPHNIA
TR,2002,2002-07-15,51.17475214160343,DAPHNIA
TR,2002,2002-08-13,16.659183164032424,DAPHNIA
TR,2002,2002-09-11,6.890546787635965,DAPHNIA
TR,2002,2002-10-08,9.867449326446454,DAPHNIA
TR,2002,2002-11-06,4.1577280867592625,DAPHNIA
TR,2003,2003-05-29,6.799291936380335,DAPHNIA
TR,2003,2003-06-24,62.15263863202741,DAPHNIA
TR,2003,2003-07-22,8.586465836986708,DAPHNIA
TR,2003,2003-08-19,10.120255815207669,DAPHNIA
TR,2003,2003-09-22,15.973902951317672,DAPHNIA
TR,2003,2003-10-15,28.159617282044568,DAPHNIA
TR,2003,2003-11-21,5.119930414917195,DAPHNIA
TR,2004,2004-04-28,1.0286121335778096,DAPHNIA
TR,2004,2004-05-26,1.9991019796838907,DAPHNIA
TR,2004,2004-06-23,57.36161011287642,DAPHNIA
TR,2004,2004-07-20,30.54739292303307,DAPHNIA
TR,2004,2004-08-19,9.516868530929901,DAPHNIA
TR,2004,2004-09-21,46.84526372231254,DAPHNIA
TR,2004,2004-10-14,13.708833156244074,DAPHNIA
TR,2004,2004-11-10,11.561015098322548,DAPHNIA
TR,2005,2005-03-03,3.9982039593677814,DAPHNIA
TR,2005,2005-04-21,2.057224267155619,DAPHNIA
TR,2005,2005-05-17,25.98832573589058,DAPHNIA
TR,2005,2005-06-16,61.30579404363931,DAPHNIA
TR,2005,2005-07-13,48.644814838974675,DAPHNIA
TR,2005,2005-08-11,22.12482056578583,DAPHNIA
TR,2005,2005-09-07,16.46304743211288,DAPHNIA
TR,2005,2005-10-07,10.314558153202416,DAPHNIA
TR,2005,2005-11-14,1.7623288547706206,DAPHNIA
TR,2006,2006-02-14,3.771577823118635,DAPHNIA
TR,2006,2006-04-21,1.0286121335778096,DAPHNIA
TR,2006,2006-05-17,11.328244551542047,DAPHNIA
TR,2006,2006-06-14,29.829751873756475,DAPHNIA
TR,2006,2006-07-10,111.5540000439412,DAPHNIA
TR,2006,2006-08-08,15.397706369801021,DAPHNIA
TR,2006,2006-09-06,6.228514096337975,DAPHNIA
TR,2006,2006-10-03,40.526690900951905,DAPHNIA
TR,2006,2006-10-30,53.62810179572351,DAPHNIA
TR,2007,2007-02-26,1.5780716680212277,DAPHNIA
TR,2007,2007-05-23,8.271226534321338,DAPHNIA
TR,2007,2007-06-20,158.5007516679559,DAPHNIA
TR,2007,2007-07-17,36.72684130102965,DAPHNIA
TR,2007,2007-08-14,10.293109308625773,DAPHNIA
TR,2007,2007-09-12,22.489548061640992,DAPHNIA
TR,2007,2007-10-11,138.06942341520607,DAPHNIA
TR,2007,2007-11-13,46.12014070292334,DAPHNIA
TR,2008,2008-06-04,9.387264859329886,DAPHNIA
TR,2008,2008-07-03,76.41943854650289,DAPHNIA
TR,2008,2008-07-31,10.945121985499664,DAPHNIA
TR,2008,2008-08-27,4.953650927006267,DAPHNIA
TR,2008,2008-09-25,13.794456358100096,DAPHNIA
TR,2008,2008-10-23,31.0145414603206,DAPHNIA
TR,2008,2008-11-11,68.71486077505855,DAPHNIA
TR,2009,2009-04-20,1.7525449170228882,DAPHNIA
TR,2009,2009-05-28,5.734131694197181,DAPHNIA
TR,2009,2009-06-24,96.38053566152816,DAPHNIA
TR,2009,2009-07-20,16.92951295825447,DAPHNIA
TR,2009,2009-08-18,12.949484372197512,DAPHNIA
TR,2009,2009-09-15,44.63839114011254,DAPHNIA
TR,2009,2009-10-13,53.88450097397368,DAPHNIA
TR,2009,2009-11-10,77.86232119861327,DAPHNIA
TR,2010,2010-04-14,1.088739606778597,DAPHNIA
TR,2010,2010-05-13,26.282212604683277,DAPHNIA
TR,2010,2010-06-09,106.70362183148033,DAPHNIA
TR,2010,2010-07-07,22.692566809564372,DAPHNIA
TR,2010,2010-08-04,12.167202980894162,DAPHNIA
TR,2010,2010-09-02,39.72711002589016,DAPHNIA
TR,2010,2010-09-29,25.830209793060323,DAPHNIA
TR,2010,2010-11-12,38.747117825771184,DAPHNIA
TR,2011,2011-02-16,10.772592031097023,DAPHNIA
TR,2011,2011-06-02,5.643471044082107,DAPHNIA
TR,2011,2011-06-29,66.3536127815207,DAPHNIA
TR,2011,2011-07-28,78.02807983411977,DAPHNIA
TR,2011,2011-08-25,11.52312741918518,DAPHNIA
TR,2011,2011-09-21,27.83916214313268,DAPHNIA
TR,2011,2011-10-21,16.706182758463235,DAPHNIA
TR,2011,2011-11-14,11.946504301473453,DAPHNIA
TR,2012,2012-02-22,4.465791386124979,DAPHNIA
TR,2012,2012-05-01,6.733883535416822,DAPHNIA
TR,2012,2012-05-31,73.27830899050349,DAPHNIA
TR,2012,2012-06-25,58.55778975772066,DAPHNIA
TR,2012,2012-07-24,13.69582973737459,DAPHNIA
TR,2012,2012-08-21,13.904257537309345,DAPHNIA
TR,2012,2012-09-18,17.816415011749754,DAPHNIA
TR,2012,2012-10-16,18.08497702132808,DAPHNIA
TR,2012,2012-11-09,8.084279781936605,DAPHNIA
TR,2013,2013-02-21,6.405001754372163,DAPHNIA
TR,2013,2013-07-09,84.97978240340029,DAPHNIA
TR,2013,2013-08-06,13.982340879410746,DAPHNIA
TR,2013,2013-09-05,1.8700115244523414,DAPHNIA
TR,2013,2013-10-02,7.1988643986704135,DAPHNIA
TR,2013,2013-11-14,25.273854749642673,DAPHNIA
TR,2014,2014-02-19,2.344109525446966,DAPHNIA
TR,2014,2014-06-19,10.572121244975351,DAPHNIA
TR,2014,2014-07-16,10.972139809397488,DAPHNIA
TR,2014,2014-08-14,26.58607421992563,DAPHNIA
TR,2014,2014-09-11,29.55288049990293,DAPHNIA
TR,2015,2015-03-02,0.7636302100900165,DAPHNIA
TR,2015,2015-05-21,9.036987558501535,DAPHNIA
TR,2015,2015-06-18,81.1236344647708,DAPHNIA
TR,2015,2015-07-16,15.333346192594648,DAPHNIA
TR,2015,2015-08-13,7.344128489566391,DAPHNIA
TR,2015,2015-09-11,7.052149687412402,DAPHNIA
TR,2015,2015-10-08,18.501092380489027,DAPHNIA
TR,2015,2015-11-18,78.9580538392568,DAPHNIA
TR,2016,2016-03-01,12.742595075300086,DAPHNIA
TR,2016,2016-04-27,14.287743365416352,DAPHNIA
TR,2016,2016-05-26,90.70210587994531,DAPHNIA
TR,2016,2016-06-23,70.05110336371563,DAPHNIA
TR,2016,2016-07-22,5.630170797360944,DAPHNIA
TR,2016,2016-08-19,7.394258417857757,DAPHNIA
TR,2016,2016-09-15,6.638221957812991,DAPHNIA
TR,2016,2016-10-13,0.9955912649290015,DAPHNIA
TR,2016,2016-11-15,21.105707028931867,DAPHNIA
TR,2017,2017-02-13,6.4692466441991865,DAPHNIA
TR,2017,2017-04-21,13.515812355034402,DAPHNIA
TR,2017,2017-05-19,23.667008418411896,DAPHNIA
TR,2017,2017-06-16,99.07492708507354,DAPHNIA
TR,2017,2017-07-13,9.715483736772056,DAPHNIA
TR,2017,2017-08-10,0.6320649228577745,DAPHNIA
TR,2017,2017-09-08,0.7364879270016056,DAPHNIA
TR,2017,2017-10-05,12.151290857495628,DAPHNIA
TR,2017,2017-11-14,21.96967617890327,DAPHNIA
TR,2018,2018-02-21,17.63235985432882,DAPHNIA
TR,2018,2018-05-17,35.39592875675239,DAPHNIA
TR,2018,2018-06-14,38.22623414963508,DAPHNIA
TR,2018,2018-07-12,71.44024833835418,DAPHNIA
TR,2018,2018-08-09,45.55506430860809,DAPHNIA
TR,2018,2018-09-07,6.6498715459228395,DAPHNIA
TR,2018,2018-10-04,12.820988320680744,DAPHNIA
TR,2018,2018-11-14,41.8561128115339,DAPHNIA
TR,2019,2019-06-06,3.7859044970502094,DAPHNIA
TR,2019,2019-07-03,108.37476571890211,DAPHNIA
TR,2019,2019-08-01,45.418924246857664,DAPHNIA
TR,2019,2019-08-29,7.167902580884072,DAPHNIA
TR,2019,2019-09-26,11.91384506927357,DAPHNIA
TR,2019,2019-10-24,18.590934536434467,DAPHNIA
TR,2019,2019-11-18,11.008054546241228,DAPHNIA
WI,2007,2007-03-08,2.2308298214436517,DAPHNIA
WI,2007,2007-04-18,36.72881519392675,DAPHNIA
WI,2007,2007-07-11,19.30935771921154,DAPHNIA
WI,2007,2007-08-08,40.39084911145411,DAPHNIA
WI,2007,2007-09-05,50.11676381196748,DAPHNIA
WI,2007,2007-10-31,26.234083323441425,DAPHNIA
WI,2008,2008-02-18,5.818108843801924,DAPHNIA
WI,2008,2008-04-15,5.461270757899955,DAPHNIA
WI,2008,2008-07-09,12.096309719476778,DAPHNIA
WI,2008,2008-08-06,22.166705553434955,DAPHNIA
WI,2008,2008-09-08,14.861993642332711,DAPHNIA
WI,2008,2008-11-03,4.334922015942316,DAPHNIA
WI,2009,2009-02-16,6.763872693740868,DAPHNIA
WI,2009,2009-04-13,53.240173437541515,DAPHNIA
WI,2009,2009-06-11,500.0340027561192,DAPHNIA
WI,2009,2009-07-07,272.1874008280217,DAPHNIA
WI,2009,2009-08-03,0.4441959722034601,DAPHNIA
WI,2009,2009-08-31,2.9532915661632404,DAPHNIA
WI,2009,2009-11-04,12.854572527591237,DAPHNIA
WI,2010,2010-04-14,120.00845747775406,DAPHNIA
WI,2010,2010-06-10,71.59501227873038,DAPHNIA
WI,2010,2010-07-07,1.600205563650456,DAPHNIA
WI,2010,2010-08-05,4.947364731407358,DAPHNIA
WI,2010,2010-08-31,2.615264590685758,DAPHNIA
WI,2010,2010-11-10,4.476863407593585,DAPHNIA
WI,2011,2011-05-18,85.77163392216666,DAPHNIA
WI,2011,2011-06-15,466.7669249326686,DAPHNIA
WI,2011,2011-07-13,76.80947208767257,DAPHNIA
WI,2011,2011-08-10,1.850428822651099,DAPHNIA
WI,2011,2011-09-15,244.7802327268851,DAPHNIA
WI,2011,2011-11-01,486.4966558504816,DAPHNIA
WI,2012,2012-04-18,598.9369634308591,DAPHNIA
WI,2012,2012-06-13,319.54886256983644,DAPHNIA
WI,2012,2012-07-12,60.50929588387953,DAPHNIA
WI,2012,2012-08-08,14.734156950895674,DAPHNIA
WI,2012,2012-09-05,319.02528468090895,DAPHNIA
WI,2012,2012-10-30,135.2167668800651,DAPHNIA
WI,2013,2013-02-25,25.001729281410846,DAPHNIA
WI,2013,2013-04-30,31.46755059550983,DAPHNIA
WI,2013,2013-06-12,642.8875394049218,DAPHNIA
WI,2013,2013-07-10,47.13358609190858,DAPHNIA
WI,2014,2014-05-02,4.616621190489273,DAPHNIA
WI,2014,2014-06-12,51.84539397697645,DAPHNIA
WI,2014,2014-07-10,2.3445557185897457,DAPHNIA
WI,2015,2015-04-17,3.455768919684009,DAPHNIA
WI,2015,2015-06-11,5.445240670233583,DAPHNIA
WI,2015,2015-07-10,4.85427180194048,DAPHNIA
WI,2015,2015-08-05,1.0612784633852583,DAPHNIA
WI,2015,2015-11-09,9.6281111352762,DAPHNIA
WI,2016,2016-02-05,0.1736331797348276,DAPHNIA
WI,2016,2016-03-30,2.264408441327635,DAPHNIA
WI,2016,2016-04-27,7.220461070429327,DAPHNIA
WI,2016,2016-06-09,164.44575458413271,DAPHNIA
WI,2016,2016-07-07,14.89506981563518,DAPHNIA
WI,2016,2016-08-03,38.1071958750579,DAPHNIA
WI,2016,2016-09-08,12.214951377731127,DAPHNIA
WI,2016,2016-11-01,50.090812960399774,DAPHNIA
WI,2017,2017-02-16,14.023067262728594,DAPHNIA
WI,2017,2017-06-14,76.82833352846544,DAPHNIA
WI,2017,2017-07-12,14.45287420285482,DAPHNIA
WI,2017,2017-08-09,2.1204642157866624,DAPHNIA
WI,2017,2017-09-08,3.8057551771665685,DAPHNIA
WI,2018,2018-04-26,1.5713572149658837,DAPHNIA
WI,2018,2018-06-14,10.715521985125559,DAPHNIA
WI,2018,2018-07-13,2.5997387852784186,DAPHNIA
WI,2018,2018-09-06,1.4887904943114663,DAPHNIA
